Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.168,4.76779510861559,4.59694792329633,0.1708471853192597,0.020832,0.02659847155122098,-0.005766471551220981,True,False,False
0.1688,4.76329675390759,4.59694792329633,0.16634883061125993,0.020911,0.02659847155122098,-0.0056874715512209816,True,False,False
0.1696,4.75801021340499,4.59694792329633,0.16106229010866002,0.021004,0.02659847155122098,-0.005594471551220982,True,False,False
0.1704,4.75197173434915,4.59694792329633,0.15502381105281948,0.02111,0.02659847155122098,-0.00548847155122098,True,False,False
0.1712,4.74521923921787,4.59694792329633,0.14827131592153986,0.021229,0.02659847155122098,-0.005369471551220979,True,False,False
0.172,4.73779217166893,4.59694792329633,0.14084424837260023,0.02136,0.02659847155122098,-0.00523847155122098,True,False,False
0.1728,4.72973134232693,4.59694792329633,0.13278341903059943,0.021503,0.02659847155122098,-0.005095471551220979,True,False,False
0.1736,4.72107877480382,4.59694792329633,0.12413085150748948,0.021657,0.02659847155122098,-0.004941471551220981,True,False,False
0.1744,4.71187755230424,4.59694792329633,0.11492962900790982,0.021821,0.02659847155122098,-0.0047774715512209805,True,False,False
0.1752,4.70217166512189,4.59694792329633,0.10522374182555971,0.021994,0.02659847155122098,-0.004604471551220981,True,False,False
0.176,4.69200585928452,4.59694792329633,0.09505793598818979,0.022176,0.02659847155122098,-0.004422471551220979,True,False,False
0.1768,4.68142548655467,4.59694792329633,0.0844775632583401,0.022366,0.02659847155122098,-0.00423247155122098,True,False,False
0.1776,4.67047635594517,4.596947914859423,0.07352844108574708,0.022564,0.02659847155122098,-0.00403447155122098,True,False,False
0.1784,4.65920458686329,4.596947914859423,0.06225667200386731,0.022768,0.02659847155122098,-0.0038304715512209805,True,False,False
0.1792,4.64765646396032,4.59694792329633,0.05070854066399022,0.022978,0.02659847155122098,-0.003620471551220982,True,False,False
0.18,4.63587829373433,4.59694792329633,0.03893037043799996,0.023193,0.02659847155122098,-0.0034054715512209822,True,False,False
0.1808,4.62391626291719,4.59694792329633,0.02696833962085954,0.023413,0.02659847155122098,-0.003185471551220981,True,False,False
0.1816,4.61181629867169,4.59694792329633,0.01486837537536001,0.023636,0.02659847155122098,-0.00296247155122098,True,False,False
