Time_s,Current_A,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsTestingSample
0.032,0.2,4.805392071020345,4.797762758029876,0.007629312990468762,0.0181655,0.01869844004634076,-0.0005329400463407602,True,False
0.0328,0.2,4.96356623916917,4.968308786213981,-0.004742547044811474,0.017972,0.017533741962914292,0.00043825803708570643,True,False
0.0336,0.2,5.11615103914749,5.128079320944332,-0.011928281796842022,0.015601,0.0164935721231527,-0.000892572123152701,True,False
0.0344,0.2,5.26489093129492,5.278651317012685,-0.013760385717765722,0.01349,0.015554898318837945,-0.0020648983188379447,True,False
0.0352,0.2,5.40836839584084,5.421148875511332,-0.012780479670492007,0.0148615,0.01470074651971911,0.0001607534802808893,True,False
0.036,0.2,5.54420425219573,5.556360890704016,-0.0121566385082863,0.016523,0.013918881410863839,0.0026041185891361607,True,False
0.0368,0.2,5.67479079818676,5.68485615062288,-0.010065352436120278,0.014622,0.013200336321369958,0.0014216636786300411,True,False
0.0376,0.2,5.80178298063214,5.807075498666265,-0.005292518034124782,0.012837,0.012538352415685232,0.00029864758431476755,True,False
0.0384,0.2,5.92386573030301,5.923394882046289,0.00047084825672083497,0.0124785,0.011927555802923307,0.0005509441970766929,True,False
0.0392,0.2,6.03819443171129,6.034155186007794,0.004039245703495453,0.012329,0.011363388934680155,0.0009656110653198449,True,False
0.04,0.2,6.14710647473307,6.139670526118805,0.007435948614264554,0.011041,0.010841964361862112,0.0001990356381378882,True,False
0.0408,0.2,6.25236513804472,6.240221398117542,0.01214373992717821,0.0098609,0.010359806080717546,-0.0004989060807175458,True,False
0.0416,0.2,6.35021510906195,6.336043501347014,0.014171607714936307,0.0087974,0.009913852806937719,-0.0011164528069377185,True,False
0.0424,0.2,6.44242753609086,6.427314939784958,0.015112596305901782,0.0078035,0.009501473254794158,-0.0016979732547941582,True,False
0.0432,0.2,6.52895869020917,6.514152526566573,0.014806163642597348,0.008238,0.00912042903066218,-0.0008824290306621799,True,False
0.044,0.2,6.61050135925233,6.596611783984514,0.013889575267816312,0.0098497,0.008768863719351358,0.0010808362806486414,True,False
0.0448,0.2,6.68703186908559,6.674695596313723,0.012336272771867662,0.0091,0.00844524285892298,0.0006547571410770205,True,False
0.0456,0.2,6.76021335737718,6.748367910117411,0.011845447259768882,0.0083834,0.00814829500687448,0.0002351049931255192,True,False
0.0464,0.2,6.82668688614433,6.8175674345530375,0.00911945159129246,0.0077322,0.007876996461002084,-0.00014479646100208458,True,False
0.0472,0.2,6.88813194379194,6.8822238654188626,0.005908078373077608,0.0071295,0.007630445752200975,-0.0005009457522009743,True,False
0.048,0.2,6.94456250128479,6.942273748666137,0.0022887526186528007,0.0065755,0.007407874558134839,-0.000832374558134839,True,False
0.0488,0.2,6.99600139709196,6.997669493758302,-0.001668096666342045,0.0060705,0.007208547297476015,-0.0011380472974760148,True,False
0.0496,0.2,7.04248024159878,7.048386944892705,-0.005906703293924842,0.0056151,0.007031791688180234,-0.0014166916881802345,True,False
0.0504,0.2,7.085669080108126,7.094431870619234,-0.008762790511108065,0.0063604,0.006876939813671042,-0.0005165398136710419,True,False
0.0512,0.2,7.12292081093374,7.135837440099735,-0.012916629165994564,0.0079402,0.0067433652293162755,0.0011968347706837242,True,False
0.052,0.2,7.15592092817124,7.17266674684859,-0.016745818677349256,0.0076197,0.0066304873278958815,0.0009892126721041186,True,False
0.0528,0.2,7.18610741352156,7.2018584935480305,-0.015751080026470632,0.0073356,0.006535680280516161,0.0007999197194838393,True,False
